id,rh98
9580,1445.7217
9581,1022.24176
9582,2270.2268
9583,2876.392
9584,1324.4353
9585,1204.2526
9586,1609.5999
9587,2942.0728
9588,1251.6621
9589,2131.5227
9590,1020.3121
9591,2853.295
9592,1540.2979
9593,2072.9995
9594,1835.3401
9595,1962.7996
9596,2767.5166
9597,1730.5342
9598,1352.7444
9599,650.4246
9600,674.26886
9601,365.2225
9602,1580.481
9603,413.5416
9604,1068.8414
9605,2397.3574
9606,1696.8085
9607,1879.457
9608,386.2
9609,1549.198
9610,1585.6522
9611,2078.7444
9612,2011.6035
9613,341.66415
9614,1749.448
9615,2019.1243
9616,2471.9185
9617,2320.002
9618,1128.3629
9619,1016.6294
9620,2174.4111
9621,2219.5698
9622,2475.9648
9623,2143.9575
9624,2043.0923
9625,536.5976
9626,1395.0972
9627,2064.8005
9628,2525.6572
9629,1840.7539
9630,414.0477
9631,2108.9617
9632,2114.1653
9633,2678.727
9634,2078.0156
9635,1019.8897
9636,2691.5298
9637,1167.5334
9638,3322.8757
9639,1631.9583
9640,1774.4268
9641,2155.4683
9642,2026.8386
9643,2215.2656
9644,2756.9463
9645,274.01202
9646,2011.5908
9647,890.1624
9648,574.8841
9649,1334.5061
9650,1161.3126
9651,781.4891
9652,490.73776
9653,1688.2561
9654,2172.9055
9655,1087.5205
9656,1283.0244
9657,923.24426
9658,534.8386
9659,2471.5674
9660,2369.004
9661,1894.6582
9662,2374.5208
9663,2855.2686
9664,2386.92
9665,994.731
9666,3328.1191
9667,2482.0806
9668,3340.9448
9669,1900.5809
9670,1498.0835
9671,682.84686
9672,2073.0645
9673,2215.294
9674,1503.5802
9675,2146.6658
9676,1666.775
9677,2047.7039
9678,506.0611
9679,2607.5527
9680,1270.1997
9681,353.98166
9682,3039.4446
9683,2256.4692
9684,1828.2583
9685,2287.0178
9686,1300.6987
9687,666.29315
9688,1045.2848
9689,2590.747
9690,3025.7393
9691,2954.9683
9692,2546.7693
9693,1726.356
9694,1682.1584
9695,2126.3643
9696,1953.249
9697,1997.8105
9698,972.5286
9699,2220.9778
9700,687.65155
9701,1976.61
9702,1787.5437
9703,2428.5483
9704,577.5818
9705,472.14832
9706,1836.8394
9707,1432.7073
9708,2109.9453
9709,2193.5508
9710,2458.4358
9711,2287.3184
9712,2342.5308
9713,1550.8221
9714,417.48703
9715,626.425
9716,2305.866
9717,887.5689
9718,1576.8535
9719,2480.643
9720,1777.268
9721,1284.2175
9722,1798.53
9723,1302.6748
9724,332.97275
9725,2294.5906
9726,2047.8665
9727,2859.041
9728,717.4998
9729,1491.9819
9730,1439.6165
9731,1795.2828
9732,2203.169
9733,2130.2686
9734,1936.7341
9735,2133.4072
9736,1536.2415
9737,1648.3179
9738,3084.587
9739,1437.3418
9740,435.36176
9741,825.232
9742,2369.687
9743,1435.5525
9744,1117.5677
9745,1936.921
9746,2328.0676
9747,1143.8698
9748,2327.7803
9749,524.4356
9750,2251.3816
9751,1877.1084
9752,2027.406
9753,1765.4326
9754,1748.9238
9755,1243.6221
9756,1898.6958
9757,2073.8118
9758,892.1016
9759,638.0584
9760,1801.7563
9761,2457.335
9762,813.49835
9763,3228.5615
9764,1587.0342
9765,2547.1265
9766,2814.952
9767,487.34988
9768,1692.6628
9769,1653.4114
9770,1683.7444
9771,2194.8276
9772,1845.9789
9773,1635.9688
9774,1602.7505
9775,1675.7955
9776,1605.6838
9777,1365.1968
9778,1435.5825
9779,1686.817
9780,671.6782
9781,2001.182
9782,1401.7505
9783,452.45865
9784,2724.915
9785,1197.5288
9786,2394.6992
9787,1185.4023
9788,777.2308
9789,948.64
9790,638.328
9791,1792.4789
9792,1405.9559
9793,2521.9414
9794,2611.0254
9795,892.3879
9796,2130.187
9797,1840.249
9798,629.99316
9799,1337.1643
9800,1802.0142
9801,2550.0103
9802,824.3115
9803,1142.9216
9804,2244.4355
9805,1885.1135
9806,2134.415
9807,2188.1914
9808,2314.365
9809,1966.7593
9810,1794.7783
9811,1420.2505
9812,2855.8994
9813,965.5705
9814,854.162
9815,2212.4636
9816,2823.2495
9817,2269.0889
9818,2845.485
9819,1035.8162
9820,1852.6311
9821,1625.6619
9822,2397.1409
9823,753.87695
9824,989.4556
9825,2403.5774
9826,1790.0393
9827,2258.63
9828,1768.9529
9829,1512.1333
9830,2077.2637
9831,610.386
9832,2232.9004
9833,367.074
9834,1859.8257
9835,1522.2094
9836,2972.4058
9837,1534.5652
9838,984.1458
9839,1790.1064
9840,1711.7283
9841,2418.4453
9842,756.6628
9843,1482.9272
9844,1339.1741
9845,2540.3076
9846,2282.9421
9847,548.47565
9848,1631.7388
9849,2249.074
9850,1299.4723
9851,952.09503
9852,947.6008
9853,2852.3445
9854,855.9286
9855,2126.0977
9856,1752.2147
9857,978.491
9858,759.27216
9859,2010.9995
9860,2094.7046
9861,1179.1274
9862,2374.9094
9863,1786.0413
9864,2112.265
9865,1425.1213
9866,2287.9065
9867,556.1077
9868,2592.4058
9869,1275.29
9870,1965.6421
9871,1810.2351
9872,1421.6526
9873,2535.394
9874,3000.234
9875,1462.7626
9876,2323.0674
9877,526.8568
9878,2644.164
9879,570.7718
9880,648.9648
9881,501.2795
9882,2197.4673
9883,2450.8193
9884,1915.1082
9885,348.366
9886,2584.112
9887,505.81552
9888,2347.4492
9889,1709.852
9890,524.2151
9891,2198.5833
9892,2251.7065
9893,401.91803
9894,1911.7264
9895,1959.0963
9896,411.71225
9897,1010.0008
9898,2700.625
9899,917.2699
9900,2244.5186
9901,818.409
9902,315.97775
9903,546.1328
9904,2283.7354
9905,2092.987
9906,1718.1782
9907,981.34576
9908,2083.1333
9909,1364.491
9910,2231.232
9911,1198.6143
9912,1984.8595
9913,1464.812
9914,1735.9607
9915,1923.7495
9916,2270.5088
9917,1915.1267
9918,2507.3428
9919,2730.8433
9920,2645.8628
9921,759.9714
9922,1971.7406
9923,2405.359
9924,2128.5652
9925,1846.9148
9926,2059.4607
9927,3009.8052
9928,2058.2266
9929,1538.091
9930,835.6053
9931,2526.7441
9932,2400.6736
9933,2350.4375
9934,1464.3516
9935,2945.1658
9936,1562.3116
9937,2065.5115
9938,2533.9897
9939,843.6727
9940,2126.7683
9941,2468.1394
9942,1697.3386
9943,2529.1948
9944,2454.2148
9945,2113.7441
9946,420.56433
9947,2231.472
9948,1379.6501
9949,387.07605
9950,2057.045
9951,2289.1494
9952,536.94586
9953,982.29364
9954,885.8499
9955,1747.1138
9956,436.24673
9957,1444.9875
9958,2110.1294
9959,2125.2256
9960,333.23422
9961,2324.62
9962,2318.9988
9963,1888.2562
9964,1190.647
9965,2982.4026
9966,2540.0845
9967,775.0471
9968,1900.3945
9969,2795.9507
9970,1324.3555
9971,2424.175
9972,2153.051
9973,2249.6406
9974,1290.9237
9975,2631.2747
9976,1518.0287
9977,2463.4478
9978,2116.2124
9979,2584.6787
9980,1048.0205
9981,578.1535
9982,1354.0107
9983,2039.0486
9984,1452.9446
9985,2991.9194
9986,474.0702
9987,2009.0465
9988,1441.7496
9989,2787.9004
9990,1240.4417
9991,2361.079
9992,1104.7849
9993,2335.5874
9994,2508.2954
9995,2084.1616
9996,1271.106
9997,776.1129
9998,1215.5804
9999,456.5509
10000,2455.5854
10001,2397.4065
10002,1388.0918
10003,444.83823
10004,2653.4434
10005,1973.0114
10006,3157.1106
10007,1305.8988
10008,2271.7417
10009,1064.3939
10010,2426.319
10011,1152.2192
10012,2691.213
10013,770.89886
10014,1670.0853
10015,1473.426
10016,2138.3416
10017,2443.2441
10018,1824.6958
10019,655.0424
10020,977.9653
10021,1943.6179
10022,1727.8677
10023,1895.9983
10024,381.5513
10025,500.80615
10026,2700.835
10027,1400.8105
10028,1876.5774
10029,1503.2661
10030,1922.6157
10031,2452.9512
10032,2055.1475
10033,1331.0852
10034,1799.6033
10035,1344.7214
10036,1421.8213
10037,1811.1775
10038,1763.2131
10039,1666.469
10040,1147.4233
10041,1464.3829
10042,2088.5422
10043,351.60373
10044,1516.7375
10045,2224.3203
10046,829.0597
10047,806.93195
10048,1436.9507
10049,1436.4805
10050,892.1225
10051,1971.7395
10052,754.47845
10053,362.00366
10054,1978.2712
10055,906.12506
10056,2668.0874
10057,2515.5771
10058,1377.617
10059,2873.072
10060,1544.6611
10061,1755.7644
10062,2446.6006
10063,1176.3988
10064,670.24493
10065,592.26917
10066,480.90454
10067,878.8596
10068,2712.8452
10069,2677.1033
10070,1568.0486
10071,2216.6172
10072,1372.6934
10073,2780.0264
10074,1359.2369
10075,2493.2754
10076,2617.1304
10077,1974.8774
10078,728.96204
10079,1406.5894
10080,2192.3975
10081,2730.4907
10082,2053.7231
10083,514.7181
10084,1403.7374
10085,1119.5153
10086,1246.3895
10087,1834.0408
10088,1726.9199
10089,1703.9844
10090,2213.6536
10091,1298.8513
10092,1186.9556
10093,2653.4663
10094,2848.221
10095,2654.585
10096,2042.7102
10097,2371.833
10098,1559.6167
10099,391.40796
10100,1606.7896
10101,1117.0913
10102,876.9936
10103,1567.7229
10104,1771.3239
10105,756.5133
10106,1943.6523
10107,2165.2312
10108,685.5371
10109,2531.5688
10110,2396.3718
10111,1514.2457
10112,1660.0466
10113,1700.1033
10114,2467.3838
10115,2307.0046
10116,945.22955
10117,862.5806
10118,557.987
10119,970.5361
10120,1734.5668
10121,2838.0435
10122,1711.5293
10123,2009.5908
10124,2163.4084
10125,2060.1648
10126,1384.9843
10127,1712.6805
10128,2801.377
10129,1666.8022
10130,1052.4148
10131,572.08215
10132,681.7839
10133,743.04535
10134,2519.779
10135,986.69525
10136,2848.011
10137,2645.6152
10138,3373.8047
10139,1310.8948
10140,1147.5869
10141,1881.8235
10142,2434.155
10143,2075.0645
10144,1790.956
10145,2232.4434
10146,1794.826
10147,1252.3801
10148,2665.4272
10149,535.7891
10150,570.939
10151,2477.3516
10152,2048.9949
10153,2740.0654
10154,1357.4485
10155,309.03775
10156,818.121
10157,1540.4749
10158,1274.1107
10159,2102.7632
10160,857.9596
10161,306.0131
10162,696.0552
10163,1489.2703
10164,1062.0638
10165,1889.1074
10166,2042.7449
10167,873.29974
10168,1196.0488
10169,2424.0571
10170,1237.2866
10171,1955.6833
10172,1984.9475
10173,1524.76
10174,2824.7285
10175,1828.2429
10176,876.15753
10177,1321.7234
10178,519.6802
10179,1895.2323
10180,1826.4348
10181,2915.1648
10182,1293.673
10183,2261.495
10184,1255.2417
10185,1494.3364
10186,1521.7904
10187,2805.6707
10188,2492.1272
10189,2024.1646
10190,2129.6226
10191,1548.5645
10192,2397.8196
10193,2488.776
10194,1040.1729
10195,1717.5239
10196,1482.8922
10197,1912.4866
10198,343.79678
10199,2578.2915
10200,1835.3442
10201,1064.9946
10202,2223.3735
10203,1645.3999
10204,864.7489
10205,965.2649
10206,2724.3247
10207,1656.8676
10208,2993.9402
10209,1502.8512
10210,1719.3567
10211,1407.9958
10212,481.6974
10213,1848.0403
10214,1930.9523
10215,1157.167
10216,1241.989
10217,1842.0264
10218,924.5918
10219,1624.447
10220,490.45822
10221,1352.7633
10222,1960.6963
10223,2169.0447
10224,1470.0205
10225,2120.4639
10226,1758.686
10227,2066.611
10228,1077.6375
10229,1838.375
10230,1292.0116
10231,2228.766
10232,505.88345
10233,1778.6355
10234,2626.3157
10235,2648.9834
10236,1520.4546
10237,435.2728
10238,971.5858
10239,901.84607
10240,1886.636
10241,439.49802
10242,2980.7246
10243,1801.9427
10244,2393.503
10245,419.4519
10246,1552.0132
10247,1721.8889
10248,615.14014
10249,1425.1471
10250,475.18436
10251,2907.5542
10252,542.5609
10253,1671.9768
10254,1071.1674
10255,2186.2144
10256,1914.009
10257,2594.4492
10258,1807.8748
10259,1659.196
10260,512.5635
10261,1387.3264
10262,2471.3296
10263,654.01324
10264,733.8834
10265,673.0262
10266,2147.4426
10267,620.94635
10268,2398.4932
10269,2299.3054
10270,2146.7632
10271,1586.1733
10272,1226.681
10273,1674.9775
10274,942.6123
10275,1193.7021
10276,1430.6519
10277,2848.9502
10278,322.2833
10279,980.38104
10280,1688.2534
10281,1284.7932
10282,2713.9731
10283,480.70328
10284,2439.9038
10285,2052.1099
10286,438.387
10287,1831.0942
10288,607.9797
10289,439.90427
10290,2739.643
10291,1102.1173
10292,1510.3799
10293,1930.542
10294,1989.6575
10295,334.93497
10296,1057.202
10297,1437.3672
10298,618.6124
10299,2202.347
10300,2417.9937
10301,1486.9473
10302,1539.8242
10303,1488.3014
10304,1970.2634
10305,1961.9377
10306,1275.54
10307,752.2497
10308,1744.0435
10309,2342.4053
10310,2344.7258
10311,2218.9326
10312,1451.2053
10313,1138.7329
10314,580.03613
10315,1892.0774
10316,2888.0103
10317,1638.8435
10318,1648.8708
10319,1321.7021
10320,344.8565
10321,774.0856
10322,2396.295
10323,1767.2947
10324,2513.643
10325,1570.2402
10326,2641.6387
10327,367.44464
10328,883.6032
10329,2318.0444
10330,2691.044
10331,1188.4456
10332,1505.5021
10333,804.1408
10334,2198.6367
10335,1735.3428
10336,2608.8916
10337,2500.835
10338,1965.0994
10339,2342.85
10340,851.7995
10341,1961.1758
10342,2915.211
10343,1141.7678
10344,1737.717
10345,1476.9
10346,1073.7397
10347,370.57086
10348,399.30942
10349,2134.8904
10350,1172.5793
10351,489.21686
10352,1486.8868
10353,2391.2192
10354,1477.6361
10355,1773.4485
10356,1965.1123
10357,2187.0083
10358,1426.9939
10359,2784.5632
10360,699.25433
10361,1825.525
10362,2199.1147
10363,2007.8723
10364,1503.2014
10365,2671.1912
10366,2002.7257
10367,2766.325
10368,2091.4946
10369,1622.4558
10370,2455.7212
10371,1519.0461
10372,2167.147
10373,1592.1539
10374,1685.8063
10375,1941.6477
10376,507.38245
10377,1138.6731
10378,2082.009
10379,1543.4731
10380,1307.4132
10381,1634.6104
10382,1945.3445
10383,2569.4502
10384,1536.5297
10385,2982.5864
10386,1186.138
10387,2034.3689
10388,2448.6611
10389,506.76443
10390,2966.892
10391,2142.9336
10392,2398.7803
10393,461.05676
10394,2240.7405
10395,331.0319
10396,1121.9999
10397,1993.6357
10398,1301.5624
10399,2060.1711
10400,2353.4216
10401,491.08115
10402,1796.0193
10403,1488.4116
10404,1730.0946
10405,725.0112
10406,981.10645
10407,2437.3088
10408,1867.7446
10409,2265.2673
10410,2918.3013
10411,2558.5396
10412,1763.942
10413,699.4488
10414,1406.1339
10415,2561.986
10416,752.1202
10417,1258.1586
10418,1777.1167
10419,1525.7532
10420,1837.3757
10421,428.91843
10422,349.34006
10423,357.20828
10424,1311.9752
10425,591.37354
10426,1864.5393
10427,544.7164
10428,1552.081
10429,1426.5298
10430,1568.7861
10431,1946.4402
10432,2287.1997
10433,1253.6423
10434,1795.5266
10435,1961.6221
10436,2200.183
10437,1069.3882
10438,2066.9707
10439,1718.5479
10440,1678.5942
10441,2926.2598
10442,784.89233
10443,488.92014
10444,1863.0353
10445,2763.609
10446,1568.2224
10447,1276.5759
10448,2741.0432
10449,1930.1758
10450,1847.5562
10451,1061.8837
10452,288.42252
10453,1964.9792
10454,526.8178
10455,1943.8876
10456,2190.9407
10457,577.62506
10458,1660.9048
10459,1390.8245
10460,2407.563
10461,1696.7083
10462,1778.5453
10463,1957.0437
10464,1370.2577
10465,1578.988
10466,2146.6484
10467,2511.522
10468,1290.212
10469,922.7974
10470,923.765
10471,1901.0068
10472,2128.6475
10473,432.3984
10474,2497.0776
10475,1623.6116
10476,1356.2496
10477,2215.3586
10478,2028.3828
10479,1888.2378
10480,2620.6333
10481,2362.2676
10482,2154.318
10483,2872.058
10484,1500.4443
10485,2119.9883
10486,570.0987
10487,743.02795
10488,2018.4204
10489,1534.7565
10490,1594.0865
10491,2134.7036
10492,1799.4543
10493,2077.7668
10494,1908.9443
10495,2443.664
10496,2024.4219
10497,2904.9045
10498,2102.1582
10499,1073.6648
10500,1733.7383
10501,1016.7788
10502,390.4304
10503,1425.6011
10504,1702.2805
10505,2188.6816
10506,1314.6534
10507,1105.4224
10508,2352.6064
10509,3159.9229
10510,1785.6753
10511,2116.8323
10512,1826.5618
10513,1858.1633
10514,2949.722
10515,1270.795
10516,2081.751
10517,1330.1096
10518,2773.2974
10519,2062.339
10520,1650.5654
10521,474.2277
10522,1829.7195
10523,1616.2993
10524,1244.0115
10525,2662.0469
10526,1680.7219
10527,1466.4733
10528,1790.3767
10529,390.55484
10530,1344.9624
10531,2486.8179
10532,2563.1277
10533,2849.5576
10534,641.37067
10535,375.10162
10536,2784.3367
10537,1274.9785
10538,2218.5115
10539,1601.2583
10540,2543.1726
10541,2364.648
10542,2865.9126
10543,1286.5442
10544,1546.7732
10545,2305.788
10546,1573.1963
10547,1511.3756
10548,1832.4218
10549,2260.2993
10550,2489.411
10551,2378.686
10552,1818.5919
10553,2120.4397
10554,1789.322
10555,677.99664
10556,824.49646
10557,980.6946
10558,2287.7583
10559,345.75522
10560,1109.1172
10561,1771.9602
10562,1467.3286
10563,510.1063
10564,2323.2998
10565,2086.1316
10566,1648.1549
10567,1709.5901
10568,2385.2954
10569,786.41394
10570,1204.1848
10571,610.3839
10572,380.73892
10573,2534.9937
10574,2688.0151
10575,2071.1013
10576,1118.0804
10577,2314.5044
10578,576.35364
10579,2743.3418
10580,2920.106
10581,1334.4271
10582,950.0494
10583,2170.6748
10584,2485.4858
10585,2029.6016
10586,1666.6836
10587,2203.8364
10588,420.5825
10589,354.64478
10590,2980.7183
10591,2797.2158
10592,396.92368
10593,936.6677
10594,1904.219
10595,866.6213
10596,1511.5195
10597,2174.1514
10598,2019.1917
10599,2153.77
10600,872.7138
10601,900.28644
10602,530.9086
10603,2215.2273
10604,2623.0962
10605,631.3045
10606,1008.627
10607,1239.4211
10608,1699.1438
10609,2393.8472
10610,1454.0803
10611,1215.3445
10612,3129.4912
10613,1549.4656
10614,2024.2249
10615,2933.8008
10616,1397.3193
10617,863.3006
10618,859.46747
10619,1913.0698
10620,2584.7302
10621,1158.502
10622,616.5828
10623,2742.312
10624,1737.1606
10625,1412.793
10626,3166.5405
10627,1245.3837
10628,2151.6025
10629,985.4294
10630,425.53375
10631,2805.5852
10632,2380.543
10633,769.06995
10634,2719.4368
10635,1851.0251
10636,203.8513
10637,2344.3901
10638,2561.1733
10639,2258.581
10640,1918.6111
10641,1987.2722
10642,1851.4954
10643,1612.531
10644,641.0284
10645,1528.9325
10646,2793.4053
10647,1686.6055
10648,1266.3567
10649,2429.5283
10650,2918.1506
10651,1260.5295
10652,1956.9761
10653,2573.3657
10654,902.3431
10655,2065.2825
10656,2312.3347
10657,699.79083
10658,2438.1108
10659,1987.7511
10660,478.1109
10661,1166.9236
10662,979.68634
10663,1607.9153
10664,1390.2109
10665,903.6476
10666,1527.2788
10667,352.8432
10668,1281.9464
10669,2283.8691
10670,2600.9658
10671,1668.6138
10672,2311.9016
10673,1066.9614
10674,2237.9304
10675,1603.2775
10676,1441.5068
10677,1044.2744
10678,1822.2123
10679,2733.423
10680,1310.219
10681,1142.0266
10682,1188.3235
10683,1802.7598
10684,2307.1426
10685,1901.6935
10686,305.86197
10687,1425.8376
10688,333.76178
10689,1509.6316
10690,2565.5767
10691,1312.3921
10692,1805.123
10693,2657.4438
10694,1470.4617
10695,2947.0645
10696,481.85028
10697,3023.855
10698,278.5788
10699,2059.6975
10700,582.13885
10701,2836.5322
10702,2473.502
10703,2294.808
10704,777.37604
10705,2612.2627
10706,1149.6409
10707,2663.5376
10708,1097.1335
10709,723.9777
10710,700.3486
10711,2645.5735
10712,2455.1035
10713,1343.3726
10714,1775.3962
10715,1196.8596
10716,545.79553
10717,566.8945
10718,1979.6678
10719,1591.0476
10720,2262.292
10721,1348.6588
10722,1951.7256
10723,2078.1853
10724,759.58405
10725,1071.0403
10726,2094.454
10727,1268.6329
10728,760.9152
10729,1566.8484
10730,1592.7251
10731,1248.1008
10732,400.64346
10733,2083.288
10734,1929.7969
10735,2044.5396
10736,340.56458
10737,1245.8508
10738,2107.5776
10739,2500.2876
10740,1545.398
10741,890.86804
10742,2170.148
10743,586.15326
10744,2063.8015
10745,2203.3008
10746,641.7587
10747,1308.1698
10748,588.82446
10749,1374.3137
10750,1565.5901
10751,2292.4233
10752,2059.181
10753,837.4632
10754,2592.8164
10755,1501.4816
10756,1647.126
10757,2101.0232
10758,2515.0312
10759,2664.2163
10760,1967.6869
10761,1497.3157
10762,1043.4077
10763,2189.4233
10764,901.41095
10765,2280.8096
10766,2096.866
10767,1695.8173
10768,1915.9841
10769,2382.0444
10770,1269.7831
10771,519.8477
10772,1028.994
10773,2491.162
10774,3190.1235
10775,1975.0063
10776,1699.3414
10777,2765.6665
10778,2598.8762
10779,1078.8734
10780,1291.9106
10781,1967.6991
10782,1903.089
10783,1795.2479
10784,2050.6282
10785,1711.1232
10786,1392.1588
10787,821.8952
10788,1894.415
10789,1335.0787
10790,398.9295
10791,1511.4303
10792,1499.7977
10793,1867.1149
10794,2050.2832
10795,441.39627
10796,635.8315
10797,567.10895
10798,583.5979
10799,2728.9673
10800,1991.8333
10801,2749.2354
10802,1732.9688
10803,2584.05
10804,1679.0798
10805,2358.3457
10806,1811.9156
10807,604.48846
10808,1054.7705
10809,1146.1211
10810,1954.4808
10811,1337.3994
10812,1787.7781
10813,1712.95
10814,2331.324
10815,1032.3236
10816,1414.4988
10817,2313.275
10818,1573.3522
10819,1724.2141
10820,2112.068
10821,420.08292
10822,2225.6196
10823,534.7133
10824,1981.5334
10825,2598.2935
10826,386.1487
10827,1355.4963
10828,2419.6382
10829,1533.6089
10830,2127.385
10831,2028.5359
10832,2994.106
10833,1095.9102
10834,546.71344
10835,1797.3694
10836,2347.7744
10837,2411.9326
10838,432.40665
10839,1743.5559
10840,2990.941
10841,1464.0349
10842,1176.5094
10843,1596.5466
10844,2088.8752
10845,806.9215
10846,2203.8457
10847,1548.7036
10848,1031.4365
10849,2366.2786
10850,1288.421
10851,878.98914
10852,606.43024
10853,2392.8801
10854,1705.1467
10855,1824.4236
10856,2016.3015
10857,1890.1512
10858,1814.7854
10859,1614.3923
10860,2205.9746
10861,2692.6787
10862,1638.8683
10863,2038.8928
10864,2850.0378
10865,1995.639
10866,2719.9155
10867,482.66162
10868,1091.8896
10869,899.70874
10870,874.29224
10871,2865.3909
10872,726.4948
10873,851.56256
10874,1882.2278
10875,703.9772
10876,2095.2002
10877,1484.3672
10878,1174.252
10879,2075.9849
10880,2823.7686
10881,1740.3335
10882,1732.5273
10883,1500.4006
10884,1644.2178
10885,1957.1414
10886,2445.4849
10887,2233.5972
10888,1898.3867
10889,2709.1133
10890,1712.7397
10891,2605.811
10892,1254.2843
10893,1447.3622
10894,2306.4106
10895,1916.7822
10896,1046.82
10897,1774.0925
10898,1555.656
10899,1302.772
10900,1976.5854
10901,404.78278
10902,2866.7969
10903,505.1272
10904,1438.2982
10905,1672.1198
10906,1907.8542
10907,1049.0127
10908,938.4058
10909,473.3415
10910,2347.7144
10911,1797.0063
10912,312.26596
10913,1933.1698
10914,1739.4656
10915,542.90216
10916,2947.6116
10917,2190.8784
10918,2164.8616
10919,2101.7646
10920,1421.2996
10921,1328.9135
10922,2289.8064
10923,966.4458
10924,1257.2633
10925,1797.7616
10926,468.32196
10927,434.23337
10928,1207.2334
10929,1627.9587
10930,1316.6433
10931,1229.906
10932,2245.3474
10933,1205.7439
10934,1642.7534
10935,2181.7275
10936,1609.2958
10937,1680.469
10938,2449.8716
10939,1506.5416
10940,558.68475
10941,1380.4404
10942,1003.5345
10943,3266.3542
10944,1480.306
10945,1837.376
10946,1506.1863
10947,1525.4094
10948,1853.8247
10949,1076.1929
10950,919.0478
10951,1312.065
10952,2549.2937
10953,1982.2892
10954,2065.8408
10955,1728.6831
10956,2721.9397
10957,2976.3145
10958,2479.6567
10959,1674.5825
10960,1608.2598
10961,1695.2737
10962,396.13507
10963,704.0965
10964,1799.5386
10965,1643.5225
10966,2168.5173
10967,1314.0956
10968,1937.0713
10969,2168.2192
10970,1379.7728
10971,1822.3004
10972,1578.9126
10973,1185.308
10974,985.58014
10975,2034.635
10976,469.72842
10977,2451.4038
10978,1461.4594
10979,480.16135
10980,2316.3535
10981,2830.1228
10982,1331.4987
10983,2584.7358
10984,1742.5227
10985,2206.5298
10986,1656.9304
10987,2271.0781
10988,2502.81
10989,1879.0308
10990,2126.7725
10991,2361.9067
10992,397.24918
10993,2382.225
10994,2161.6545
10995,1320.8866
10996,2137.2786
10997,2024.8131
10998,1626.793
10999,2827.2913
11000,1824.1116
11001,2003.1489
11002,1523.8148
11003,1351.9111
11004,2876.203
11005,1317.4402
11006,2667.9626
11007,904.20404
11008,2413.234
11009,1536.343
11010,2434.9382
11011,1023.1864
11012,2387.668
11013,1888.1044
11014,1962.9326
11015,2566.3276
11016,644.9147
11017,1701.0613
11018,1995.2343
11019,1262.6733
11020,2406.5957
11021,846.40594
11022,2450.0593
11023,2130.5605
11024,3144.5005
11025,1255.7352
11026,1512.2273
11027,1551.17
11028,1903.3265
11029,631.8938
11030,2198.223
11031,3541.7974
11032,1092.1028
11033,1290.8455
11034,422.99927
11035,2800.663
11036,1619.4841
11037,1168.1206
11038,1766.7664
11039,2116.6892
11040,1991.8389
11041,1605.9155
11042,1463.633
11043,2091.9214
11044,1064.2786
11045,1542.0032
11046,2947.8455
11047,1624.6023
11048,1893.1599
11049,1519.1525
11050,1956.9082
11051,1168.8435
11052,849.93915
11053,1324.1632
11054,2272.2573
11055,1523.593
11056,2250.8665
11057,2507.8203
11058,2013.5004
11059,689.75385
11060,902.89264
11061,722.6614
11062,2287.2656
11063,1827.2695
11064,1423.938
11065,1356.0459
11066,2962.2224
11067,2692.891
11068,1585.9254
11069,2042.1775
11070,1600.2019
11071,2052.6318
11072,445.0628
11073,1165.0299
11074,2460.6953
11075,2588.6238
11076,632.8502
11077,2058.727
11078,556.683
11079,1662.8827
11080,2047.6316
11081,719.34766
11082,2417.9834
11083,614.3736
11084,2654.476
11085,1231.7493
11086,602.2118
11087,2601.9438
11088,2420.0623
11089,378.76157
11090,1595.5378
11091,798.1346
11092,2365.7246
11093,492.1049
11094,1204.9036
11095,2066.4226
11096,1929.552
11097,1205.1055
11098,2147.121
11099,2845.1453
11100,728.3075
11101,1933.0153
11102,749.7944
11103,2108.781
11104,941.7488
11105,446.18155
11106,2477.8486
11107,483.6512
11108,2124.2703
11109,1508.243
11110,2889.5562
11111,2266.4407
11112,1578.2646
11113,2157.5059
11114,1534.2183
11115,1566.6199
11116,749.3957
11117,2137.9062
11118,720.2074
11119,1201.417
11120,1816.0066
11121,2144.136
11122,1621.1697
11123,2061.293
11124,1947.2837
11125,2061.7156
11126,2927.251
11127,2809.0408
11128,1737.6699
11129,2227.4768
11130,926.4323
11131,2431.2737
11132,1247.4805
11133,1870.9031
11134,431.09695
11135,1811.1902
11136,663.6032
11137,1488.8698
11138,1348.706
11139,2147.711
11140,3312.429
11141,1361.2253
11142,1233.0117
11143,1814.2013
11144,546.356
11145,2882.4368
11146,1173.2351
11147,1788.6603
11148,1387.3301
11149,578.8198
11150,788.126
11151,2088.04
11152,2879.6343
11153,2652.7612
11154,2323.387
11155,942.2812
11156,2463.1758
11157,2833.1023
11158,2846.7725
11159,2365.003
11160,2470.873
11161,1104.242
11162,3102.6084
11163,2065.5774
11164,2570.5579
11165,995.0109
11166,2038.7506
11167,2764.1558
11168,2073.0151
11169,994.3449
11170,1497.5336
11171,427.06998
11172,2103.1255
11173,1524.8279
11174,1789.2429
11175,1330.1666
11176,2950.2822
11177,2545.9673
11178,1658.8485
11179,1309.1493
11180,373.33215
11181,1304.7432
11182,679.49646
11183,2135.8284
11184,1698.9481
11185,1533.3341
11186,1062.6477
11187,2221.851
11188,774.28217
11189,1555.1302
11190,2905.4102
11191,664.5941
11192,1969.1914
11193,850.88855
11194,2466.752
11195,1452.4373
11196,2182.4424
11197,2606.233
